"Country","timePeriod","yieldStability","productionStability","yield","production","yieldAsynchrony","productionAsynchrony","richness","diversity","nitrogen","nitrogen_ha","irrigation","irrigation_share","instabilityTemp","instabilityPrec","warfare"
"CAN",1961,7.69827297811187,6.54761249001279,5657030.07588261,110449796387000,0.852012820078366,0.523601490672035,41,4.31652315535636,216137.4,0.00570313473006491,30015216,0.792,-7.09384731441715,-12.1852609636939,0.526492851135408
"CAN",1971,12.3962894490977,11.3117455230988,6835161.12429151,143157095964000,0.835479370122778,0.654248551769598,41,5.05536422895392,632428.7,0.0160678389758269,42626782.80075,1.083,-6.63686967088023,-15.9035495390431,0.814760147601476
"CAN",1981,9.04931466961607,8.79883709964772,7515078.35874775,191238848208000,0.73800965641257,0.480773314497434,43,4.91508362587899,1169662,0.0283039880383078,62690008.6164,1.517,-4.57269943141879,-20.5314476830711,1.22626695217702
"CAN",1991,21.8414345701082,23.8475107713366,8500224.66181178,228506869282000,0.892970316720974,0.8693967848374,45,6.22969788130942,1520473,0.036845148518961,66356648.9016,1.608,-4.69829438450666,-13.1372487206837,0.829813664596273
"CAN",2001,15.8651159373931,11.9781395639346,9151039.03320506,240659278044000,0.865100233087585,0.609067571889954,49,7.52548983186096,1746527.6,0.0441582971552174,71034522.87968,1.796,-7.47544178427988,-8.58637793640609,0.504895960832313
"CAF",1971,59.8960508297993,28.1332452479699,2617824.87308251,2315353557000,0.906358699749601,0.824393094993028,21,8.86264579993964,1083.7,0.000572931535818134,0,0,-108.06060248634,-19.9805282725766,0.814760147601476
"CAF",1981,21.3313318382512,15.0718262991118,3253813.04889602,2207210135000,0.851630140362783,0.754997548036112,21,10.3730532804076,917.7,0.000461921779835909,1986.7,0.001,-83.9743179527576,-27.9374716169904,1.22626695217702
"CAF",1991,36.4838767848295,31.7351872624516,3365952.56591968,2484654240000,0.898504434194362,0.748053453887573,28,13.6964225506806,370,0.00018312298935907,36369,0.018,-66.1772166350888,-13.3892154926181,0.829813664596273
"CAF",2001,27.4234311022267,48.7972890204665,3532940.5369265,3226911790000,0.636171182378732,0.873492721082231,28,12.8236814352053,169.678,8.47838904711937e-05,40026,0.02,-113.228023220016,-16.1437890956246,0.504895960832313
"TCD",1961,14.5992287622028,14.3062453109838,2093884.51822222,3824684939000,0.906965952685712,0.67807457398591,20,6.4753647208728,462.5,0.00015948275862069,43500,0.015,-76.6576214517361,-13.9448069586501,0.526492851135408
"TCD",1971,15.4994958262953,13.2565726027316,1901306.74934489,3311523890000,0.952479591786214,0.692277730591747,20,7.20766979366872,2243.9,0.000741050198150594,60560,0.02,-88.1851646181285,-10.7339479356957,0.814760147601476
"TCD",1981,15.2108175125101,9.00944930680554,2387600.99519663,3547681217000,0.688406967789146,0.715737559068866,20,8.79424486547728,2280.6,0.000713914540616685,95835,0.03,-73.1501664786265,-6.34184352130402,1.22626695217702
"TCD",1991,13.3434152182505,7.87197128090243,2477127.52867378,6129514646000,0.936347575282028,0.612960561873346,23,8.38423822046708,5895.5,0.0016873211219233,146748,0.042,-80.2229735097548,-11.2003236854606,0.829813664596273
"TCD",2001,14.301316149924,4.65104128731166,2791586.14565541,10099601735000,0.78646282639966,0.445190114399491,22,8.15199873652912,11000,0.0027981277981278,235872,0.06,-70.7952406202108,-8.78161628897735,0.504895960832313
"CHL",1961,16.8726133827446,13.8243988068539,5584568.52989852,8323828725000,0.853717924984279,0.649441223042941,45,8.5665669699434,30266.6,0.00769046651082427,31063690.8,7.893,-30.665505430053,-5.85578748603154,0.526492851135408
"CHL",1971,12.5500238688595,8.67714310852688,6141541.44642093,8965203460000,0.891329043859343,0.704966651060797,45,10.4299349265627,48824.7,0.0115152594339623,31956880,7.537,-29.536850946622,-6.46500641828789,0.814760147601476
"CHL",1981,21.1402379890223,12.2970457742588,8998369.20125454,12225091712000,0.946556412212465,0.757089535013793,45,12.2963224631992,110359.2,0.0311370933611715,26018706.3,7.341,-30.635464340058,-7.25653303173303,1.22626695217702
"CHL",1991,18.3003528160874,16.7920498096425,12490535.1254658,15127626034000,0.943096203551959,0.821414819456582,62,15.7256497674281,206739.6,0.085067522528083,17503020.6,7.202,-43.2697409243112,-4.6201867837372,0.829813664596273
"CHL",2001,19.9829014561379,12.439913335808,14922221.9482023,17820519746000,0.947433002338241,0.663291828486376,62,15.4223842143944,291974.9,0.155778103825428,13195072,7.04,-29.4863052893578,-5.51145429675651,0.504895960832313
"CHN",1961,25.6270472623643,21.4144444074155,5087907.58649241,690280014912000,0.190376267520151,0.682084412345852,75,14.055657801069,1818900,0.0174742339351179,1332357120,12.8,-39.3164319545762,-14.004516618718,0.526492851135408
"CHN",1971,30.8925453120708,30.5486846084473,7241381.87183605,1003792134806000,0.588407333937295,0.660485845231102,75,12.5702009462427,6442910,0.0637861357516236,1187349040,11.755,-41.4241618371075,-15.6267867203551,0.814760147601476
"CHN",1981,21.4066550985199,22.3443936441516,10046111.6693543,1410331180918000,0.335784601980636,0.574447391670722,77,14.0572560912461,15385010,0.127096638818601,1268237706.9,10.477,-44.3984275806196,-14.651345608941,1.22626695217702
"CHN",1991,34.400769545321,28.4462576664749,11652782.8782502,1783163181860000,0.9706416623224,0.75455502066591,95,16.6962650522997,21863720,0.166557627818466,1316094973.2,10.026,-31.1970871766825,-14.0720563423054,0.829813664596273
"CHN",2001,64.799550143308,45.7502873454659,12348321.4499008,1978729919292000,0.935431859496471,0.784659139163391,101,19.7418817302916,26931859.207,0.217044944922502,1490748179.5,12.014,-59.3183834199364,-14.813248862478,0.504895960832313
"COL",1961,26.6976941068274,35.0718847882206,4457118.99806832,14682811917000,0.934683888176824,0.848548073231754,42,10.9837908465358,46022.6,0.00919238605041345,2818715.8,0.563,-112.92357651215,-20.7616219357174,0.526492851135408
"COL",1971,25.843487443592,30.9863286281106,5900873.96351872,22974825175000,0.863603523479539,0.833285113323646,43,12.6699654347387,126959.1,0.024784113536095,3626800.8,0.708,-66.5869090967224,-15.3620314218276,0.814760147601476
"COL",1981,54.2445447337538,19.6363726262739,6827812.28062908,28453442750000,0.983284771163153,0.677972829042421,43,13.031190445066,212667.8,0.0408081897378823,5722117.2,1.098,-79.6650370376738,-17.964741087227,1.22626695217702
"COL",1991,62.6805875496724,44.5361178411722,8167137.37502924,34741259879000,0.91176917668959,0.929541392258574,50,14.296058883217,273250,0.0602243674512915,8566233.6,1.888,-69.0857199264926,-8.4154730128641,0.829813664596273
"COL",2001,33.9457626939501,23.6453234090353,9667885.37249811,40250273986000,0.952561898553676,0.764826179840923,68,16.2249343241735,452194.9,0.125441393907618,8143310.97,2.259,-116.401470324905,-11.0257372690266,0.504895960832313
"COG",1961,30.5286705002958,32.0024370263751,5312883.07663668,1064632673000,0.836588987997142,0.895116578440292,24,7.68533693713292,1053.8,0.00194105728495119,5429,0.01,-149.11734310965,-16.5337890759743,0.526492851135408
"COG",1971,17.4583424443064,40.8595831349231,5091901.83988963,1093289113000,0.791062028119881,0.870506400381483,24,8.46448336691102,1018.6,0.00186147660818713,9302.4,0.017,-87.7671788051934,-14.7639651618987,0.814760147601476
"COG",1981,65.5960712294696,25.6282970118576,6028588.24665819,1320382079000,0.877304692042687,0.625108303650229,24,8.39542313880704,550.2,0.00100364830353885,10964,0.02,-114.444340990256,-13.8180505464985,1.22626695217702
"COG",1991,33.7885650165719,32.933276896344,6436203.37628215,1414666476000,0.810299330782612,0.71160364005417,31,9.89384489965241,1530,0.00288897280966767,10592,0.02,-70.2576777647915,-12.7467866269713,0.829813664596273
"COG",2001,59.1695491884751,43.4896042288484,6643898.3391739,1955679614000,0.883880277549376,0.816224374285631,42,11.806878484594,594.25,0.00108025813488457,11002,0.02,-140.667271666386,-13.9981077549329,0.504895960832313
"CRI",1961,28.6606849069707,71.3678106514526,4581426.66212789,1672649543000,0.818637762346822,0.984183900739976,23,9.37286653243086,20880.2,0.0429633744855967,801900,1.65,-74.7819898819922,-10.7551263042016,0.526492851135408
"CRI",1971,24.2892378744002,40.3251815374887,7077127.67709529,2729200351000,0.962558528456011,0.90197071028747,23,10.2500711540556,34151.1,0.068755989530904,893066.6,1.798,-52.2207830467815,-11.1916465536604,0.814760147601476
"CRI",1981,21.420313583389,22.271524726624,7919074.42575962,3339193712000,0.963930445048371,0.901217098663616,25,10.4773355457198,53237,0.102933101314772,1493673.6,2.888,-53.4390597410278,-10.1269823279473,1.22626695217702
"CRI",1991,39.9845853919654,56.116538248908,9959031.85125717,4583328748000,0.89639419281444,0.961356790356529,39,13.4776448988057,76840,0.153067729083665,2316730,4.615,-63.7527495542957,-13.5898272601637,0.829813664596273
"CRI",2001,20.0489428572319,24.1408211288664,11494345.9837398,5556509340000,0.879573190295333,0.826169207850043,51,14.3830481668629,65043.865,0.128927383548067,2832263,5.614,-87.774321563911,-10.9155538567272,0.504895960832313
"CIV",1961,44.4140827770998,34.4416446232773,2178268.11016052,5733959521000,0.914492017468628,0.83581618369377,33,11.0268809124463,3582,0.00118295904887715,184708,0.061,-123.602094057806,-7.15189301239279,0.526492851135408
"CIV",1971,17.9027791617487,24.2132119446199,2540143.24664157,9625085390000,0.870368034299715,0.867071335043271,33,10.6565779043745,12357.9,0.00325207894736842,752400,0.198,-104.441684074233,-16.3105174881443,0.814760147601476
"CIV",1981,31.8071882012457,42.836889741787,2967501.3448326,14818938612000,0.978279482834239,0.904088910370121,35,10.2838854892396,9750,0.00188679245283019,1565752.5,0.303,-89.1566174958614,-10.1222674982488,1.22626695217702
"CIV",1991,43.6581173006211,54.9325577083201,3521260.29364636,20278180504000,0.857222780873796,0.931673259233625,44,11.6893057842488,36690,0.0055970832316329,2412313.6,0.368,-101.360519971976,-11.0196611227023,0.829813664596273
"CIV",2001,23.01916938679,42.2913275113962,3754127.40550871,24353388002000,0.935382125734709,0.906018987870887,51,11.7158556367951,23933.8,0.00340452347083926,2530800,0.36,-153.434736240098,-10.4830687331235,0.504895960832313
"HRV",2001,7.81105867876644,7.69877898857711,15764132.5908039,12572095410000,0.82839619626889,0.486710088300575,55,8.50900382522108,150036.1,0.159115214117547,974999.96,1.034,-20.6877976789657,-5.80704546325846,0.504895960832313
"CUB",1961,6.55312118387247,4.04654718383796,8946352.69953863,15927727404000,0.74454155407919,0.147657818071704,28,4.57683858828248,113949.9,0.0577692775665399,15040312.5,7.625,-96.1766571275712,-5.70282011422347,0.526492851135408
"CUB",1971,10.9887409373801,11.5557333916776,10468044.0024414,19978372374000,0.938008212570517,0.264591033086039,28,4.2860741365913,183550,0.0578821229226451,33943454.4,10.704,-195.895948253299,-7.2019693364662,0.814760147601476
"CUB",1981,24.5499291769842,19.8266303360397,12349459.3328622,24757379314000,0.902015519194287,0.34426041359622,28,4.5107001471111,301759.5,0.0836431798652881,48011271.6,13.308,-140.339547090959,-9.99753841109652,1.22626695217702
"CUB",1991,5.80415242303545,5.17677631829191,7580905.38794224,17151894536000,0.441609511926954,0.182273754172926,36,7.5060511517838,121430,0.029604798010581,53067794.6,12.938,-68.4661504945158,-11.5879333293804,0.829813664596273
"CUB",2001,11.6283266151957,7.36821097166187,6720201.63891426,12190796824000,0.88391434387063,0.62507521678254,38,14.1159275649893,51183.1,0.0126217214610521,41897913.12,10.332,-68.5859980069632,-8.064533609533,0.504895960832313
"CYP",1961,4.99478621909681,5.3331341302643,3050944.14619752,864421421000,0.857855801613191,0.534534213532985,60,9.75337890941075,9823.5,0.0247755359394704,2666462.5,6.725,-46.8545801328176,-6.2507333890591,0.526492851135408
"CYP",1971,4.69136089673984,3.48681085341798,3695675.85159665,736913991000,0.757403157652786,0.384095121084685,57,10.4043563935364,10568.4,0.0425733161456655,3249461.6,13.09,-42.534866503361,-3.95245337153624,0.814760147601476
"CYP",1981,9.3401006560778,8.69314957937748,5497835.56830092,701518654000,0.967132712323792,0.642984722921975,59,9.12778519280048,11231.8,0.0680838940413408,3113148.87,18.871,-50.1228991747064,-3.76412410826791,1.22626695217702
"CYP",1991,4.24908212423896,3.51477021038148,5912091.0643018,695757621000,0.911896594060244,0.276424325149221,61,8.27605781006363,12419.6,0.0851999725595116,3907364.85,26.805,-34.1664842672571,-3.35510441308238,0.829813664596273
"CYP",2001,5.52237172451099,5.6152457922983,5277556.23880063,531949251000,0.959740740506057,0.522286847547639,61,8.93918553408686,7479.3,0.0532979405686596,4516240.39,32.183,-69.2932869015272,-3.67459816921599,0.504895960832313
"CZE",2001,10.4591285947451,8.99180489258824,15038423.1039365,32807133914000,0.777417153320035,0.488335482626261,51,7.65330493034225,229046.6,0.0698099969521487,3034925,0.925,-19.6530154647778,-6.19686324139728,0.504895960832313
"COD",1971,63.4612675687896,54.5475411671569,4655635.58766705,21627565419000,0.803803631217992,0.554976898218436,46,10.222194505511,4070.9,0.000545112479914301,134424,0.018,-109.929345997547,-33.4958228133142,0.814760147601476
"COD",1981,103.40202820002,119.82154071672,4889465.64530684,28842778968000,0.983862820530795,0.798615289861593,46,10.1158132560909,3178.2,0.000408351535397662,256839,0.033,-109.905863010695,-28.7137039408666,1.22626695217702
"COD",1991,63.170652269807,24.9524759200013,4949366.46327619,32567810102000,0.777345788217131,0.421437688903721,47,9.64375553156204,1879.6,0.000243534594454522,308720,0.04,-108.645201016675,-15.7573505607473,0.829813664596273
"COD",2001,132.862808887926,59.204328018455,4891628.80784309,29119530875000,0.907587963467042,0.464305955968225,47,10.0062379082863,2225.88888888889,0.000296804972183331,299980,0.04,-68.8736268607766,-18.9950046147009,0.504895960832313
"DNK",1961,20.5824341629901,21.1029531464861,13194267.7943346,21628009928000,0.898279110683023,0.77956374145886,28,3.60708042035588,204375.9,0.0749096140453762,5909497.8,2.166,-12.8892843882214,-7.84683621604052,0.526492851135408
"DNK",1971,15.2735764205888,14.7597601677848,13507598.7704525,26322268665000,0.670460062497113,0.497373075089925,27,2.7004851465829,351349.9,0.132146043327817,20890191.6,7.857,-17.6738149039886,-5.48451489524897,0.814760147601476
"DNK",1981,10.8781879906066,10.293117666195,16395314.7456029,33621550709000,0.701729296407216,0.566323516954141,21,4.1497917891532,388709.8,0.149308519628179,37759713.6,14.504,-10.4963053407015,-9.1320197225039,1.22626695217702
"DNK",1991,14.0567930034729,13.2599766903517,19070957.2656679,35417475888000,0.833025056378545,0.632975897188122,27,4.76685181065582,295100,0.122861068320913,40815486.7,16.993,-13.770486495498,-7.67701423383183,0.829813664596273
"DNK",2001,21.8918421809367,20.7251249070624,20364094.6751894,35585355378000,0.884227531228636,0.627421358564701,30,4.47718299159346,191690.3,0.0818909347231716,38913459.2,16.624,-17.0692060290596,-9.06782951124942,0.504895960832313
"DOM",1961,17.5185620824748,10.439567848974,6003412.24726252,4296641196000,0.828232934438006,0.321233543719003,36,12.3345309493763,11546.9,0.0108933018867925,5507760,5.196,-173.083232339467,-6.64007078120494,0.526492851135408
"DOM",1971,24.9370978542995,19.7757548167365,6683740.08609497,5820887614000,0.962342793593689,0.675748672777108,36,12.1848576434684,34202.4,0.026670617592015,7372517.6,5.749,-94.2847681912136,-6.20838143539484,0.814760147601476
"DOM",1981,23.4361417512989,13.6743947777527,6606030.83292933,6123086735000,0.96394370325827,0.668999630764022,36,12.3009351175803,32997,0.0231671698378151,11068235.3,7.771,-127.375472239202,-9.63541149249889,1.22626695217702
"DOM",1991,17.835660941099,23.0608190358359,5850860.56162454,5381655278000,0.858424190867136,0.88808537449061,44,13.9217851774861,48740,0.0365559138978474,13309000.6,9.982,-47.5536970938152,-5.92328250922969,0.829813664596273
"DOM",2001,25.3736575405584,20.1467252642968,7157209.89249684,6187908254000,0.872742470449998,0.791570171829114,44,14.7823576138324,46748,0.0378403755868545,14811210.6,11.989,-62.5224424682837,-5.7231203217374,0.504895960832313
"ECU",1961,28.6946494630262,15.5985084149205,4804390.11960236,7759424977000,0.966135657938281,0.835941608714957,56,15.0539270595892,13795.1,0.00545368649930816,24265493.5,9.593,-96.9348208092486,-5.72250953979016,0.526492851135408
"ECU",1971,29.2474819438647,17.048521446113,4963287.11580332,7779121522000,0.973202121301409,0.808551693149361,56,14.711693121732,32514.5,0.0127678080578026,24742765.6,9.716,-59.0659330666261,-4.63509896124149,0.814760147601476
"ECU",1981,17.5677582244627,12.8444555177011,5018698.78841151,9510477964000,0.922422190540399,0.687512393197808,60,13.1636921618933,37728.8,0.0138210857938311,26847583,9.835,-44.470262307327,-2.29893237274179,1.22626695217702
