"Country","timePeriod","yieldStability","productionStability","yield","production","yieldAsynchrony","productionAsynchrony","richness","diversity","nitrogen","nitrogen_ha","irrigation","irrigation_share","meanTemp","instabilityTemp","meanPrec","instabilityPrec","warfare"
"AUS",1981,6.82331114178625,4.77131590877182,4992071.04201358,54411923348000,0.658962928778077,0.125851581612981,4,1.13041076459767,345992.1,0.0178075658148691,7111197,0.366,16.177785816557,-52.5930137933775,4.17394430802463,-5.84319119449707,1.22626695217702
"AUS",1991,7.45540129330245,6.05863456438828,6280738.12886447,64217662319000,0.787271606073515,0.114876515898157,4,1.13905823700612,744640,0.038120981283532,9590997.6,0.491,16.1423526331279,-65.063765155986,4.17573426060094,-6.57307699662591,0.829813664596273
"AUS",2001,3.69086007739869,3.38031040257872,5395539.63310147,68938704377000,0.731922835107925,0.0427694849158397,4,1.07962889116404,934480,0.037241406794859,14829667.5,0.591,16.300888350796,-54.6459473265961,3.7178682747837,-4.56571007428427,0.504895960832313
"AUT",1961,11.4411346867139,8.49033358761391,10886555.0853066,3929643958000,0.072328232702257,0.566504404330996,2,1.61091274032792,89730.7,0.0525909623725237,199625.4,0.117,5.2435243422906,-12.8334681926762,4.15081861305553,-7.46930894456711,0.526492851135408
"AUT",1971,24.1467327023029,22.1843642187559,16268112.6600628,7078969602000,0.784751235320741,0.779102383650601,2,1.92194551734358,140395,0.085905280548247,236973.5,0.145,5.19173962817459,-23.3124139183049,3.71702210964447,-8.70922869728363,0.814760147601476
"AUT",1981,24.1250354194549,13.6694934584455,20491948.861721,10309249404000,0.38702487869292,0.192508937077679,2,1.96232037406024,146242.6,0.0947105757399132,2181813.3,1.413,5.20623838087049,-18.8710041365504,3.70965547715353,-9.85270972247818,1.22626695217702
"AUT",1991,17.4858867761089,18.9300308404819,21875214.9284689,10171361772000,0.609713322699781,0.707401252020755,3,2.33631410111229,125100,0.0839428303026236,4566279.2,3.064,5.32016189956725,-12.3745678956114,3.91609335922571,-13.5016706294083,0.829813664596273
"AUT",2001,14.851616002641,12.1592295826129,23838302.8490327,12157237737000,0.352464385153278,0.254449401269616,3,2.2613288505921,121744.7,0.0842901285212133,5471209.164,3.788,5.45804447472883,-21.1627063975109,4.09585697381239,-7.59610838901717,0.504895960832313
"AZE",2001,13.2202441586781,7.40770392157085,8894537.94854535,5741037604000,0.578786701795758,0.094874722547907,3,1.2471853037849,17435.5,0.00839868399502885,62393578.9,30.055,9.50512290965957,-30.079168740926,2.35541259600672,-5.14787167775695,0.504895960832313
"BGD",1961,23.8336298691346,17.6871213195484,4697672.83828325,44438854944000,0.592238242672143,0.0338932786581063,3,1.05047570805057,54830,0.00609357635030007,70508328,7.836,19.5222281586394,-133.959906308958,14.2519766294122,-10.00031461201,0.526492851135408
"BGD",1971,29.2386758609422,22.5729202238664,5069607.37698467,51460889688000,0.810422418350891,0.324683882826435,3,1.09444261454456,171262.2,0.0182945072318243,123458143.2,13.188,19.4442291176751,-122.107519783291,14.5639907756594,-7.38087141390733,0.814760147601476
"BGD",1981,27.2064876256973,31.206314847525,6260717.87141831,68373133276000,0.470257073395074,0.384349191285557,3,1.23067316409542,431900.7,0.0452621722453941,197504455.6,20.698,19.5858017299555,-107.952740382548,15.6660521250313,-7.97733734119106,1.22626695217702
"BGD",1991,17.3130092023707,12.4633080606263,7862402.48513003,86214142010000,0.355507822198167,0.0482246066020561,3,1.2707363148964,866472.4,0.0972919525258537,339109954.3,38.077,19.1853403434709,-94.4372172499532,12.0161070407329,-6.37892093966902,0.829813664596273
"BGD",2001,52.9385145944542,23.8620281140663,10656773.5463564,122386012434000,0.812713977952463,0.247098458360712,3,1.26551607157029,1078936.8,0.1240100225277,456057567.2,52.418,19.3545822389892,-86.2065358786385,14.6673556415359,-5.85690766293828,0.504895960832313
"BLR",2001,8.63654409058002,5.82251431807286,10650149.49453,5295679842000,0.517079402454901,0.283688660790939,2,1.35986016386817,413310,0.0726417913070988,6179014.2,1.086,6.87945619532163,-14.941140891175,4.3656590170001,-9.71100650581092,0.504895960832313
"BEL",2001,25.443831031082,15.1186662209157,31266417.3455801,8095342530000,0.490060864933128,0.226891796180097,2,1.6810815077095,150197.777777778,0.174528843906829,1515498.99,1.761,5.58119650943323,-20.077305456743,3.72320994614729,-6.97299363320576,0.504895960832313
"BEN",1961,17.741977881079,15.9373487651144,2000091.11691991,786348372000,0.312138071653762,0.0746895580089976,2,1.03703630418712,596.3,0.000532886505808758,140674.285714286,0.125714285714286,16.3736642192997,-116.634224506031,6.70727343467093,-7.55615654779652,0.526492851135408
"BEN",1971,10.8012264558382,7.05058548863128,2498018.27400117,885825160000,0.207653974115714,0.261038374387517,2,1.10372431292621,1227.2,0.000838824333561176,392084,0.268,17.0257737376898,-102.465837561597,6.06726017516608,-10.1212308809196,0.814760147601476
"BEN",1981,11.0305614965976,7.11039087943248,2801438.95336679,1293953188000,0.157999017967673,0.0405122460491673,2,1.08281724391233,2807.1,0.00167238605898123,778824,0.464,17.4129220165596,-85.7571279007846,5.86005708462566,-7.90988252039855,1.22626695217702
"BEN",1991,20.0696056189782,17.0108113292694,3889432.23487825,2168195925000,0.837409458878758,0.188688870646826,3,1.14004076201363,13827,0.00650070521861777,835911,0.393,18.4870284985431,-112.058015129439,6.91815360258059,-11.3020446217527,0.829813664596273
"BEN",2001,14.0321932240109,11.8430963539052,4330822.98634528,3494927373000,0.461455237244542,0.166443020720457,3,1.32961427463596,5935.1,0.00204039466446645,1550390.4,0.533,18.6484058249829,-150.735513617441,6.99661902025216,-8.99425164099513,0.504895960832313
"BTN",1961,1592.5308604184,268.07003758123,5046401.49878015,3.30882e+11,0.194981987504863,0.0840156729098885,3,2.40790204350012,0,0,379859.4,3.306,3.26575164996182,-71.8247603812168,4.3423477362495,-7.60161121327081,0.526492851135408
"BTN",1971,3217.62667432452,775.720737155068,5029886.47529523,421321400000,0.476935183393452,3.68016728202747e-12,3,2.41702582877269,67.4,0.000502985074626866,764202,5.703,3.29880032200098,-96.3175897441289,4.35161349477606,-9.62110522883546,0.814760147601476
"BTN",1981,11.358251542182,6.89854548406662,4392793.01887124,417498400000,0.359069881097761,0.107789790009173,4,2.75862389168289,103.9,0.000654694391934468,1007110.2,6.346,3.30656217709807,-92.315283736799,4.82534194290907,-9.31686628909289,1.22626695217702
"BTN",1991,12.3891456267236,5.10736704215957,4701949.15497065,392455285000,0.137754825652834,0.0678960018531864,4,2.60624060936464,70,0.000438047559449312,801237.2,5.014,3.33138918040538,-52.7133469127315,4.53220686146148,-22.6498964263283,0.829813664596273
"BTN",2001,5.00382225227532,4.98959053675615,7710636.58883231,437837725000,0.448546592561102,0.103588299893973,4,2.61440227520619,791.1,0.00557387444514902,729662.13,5.141,3.34220130840902,-67.6799421888441,4.53493585386081,-15.9491313903089,0.504895960832313
"BOL",1961,10.6623025027071,15.289505822184,3877747.12586414,1263435940000,0.595889015208702,0.560639624378467,3,2.33766103633395,751.8,0.000486917098445596,392176,0.254,18.1449100068943,-56.9799022287497,6.23859432298924,-11.0971349271758,0.526492851135408
"BOL",1971,22.8162275386577,18.8260641076847,4208895.2481315,1647515040000,0.775349093930246,0.705441263577842,4,2.72290497916313,2242.1,0.00118129610115911,662402,0.349,17.6920745828398,-71.5397081983606,7.12831604126231,-11.7754903324341,0.814760147601476
"BOL",1981,19.6546385810097,8.7555700023017,4892752.68281014,2676008726000,0.638156246745653,0.513999333087099,4,3.22731213470248,2991.1,0.00135854112731071,1028193.9,0.467,17.8010745603495,-63.7360064074344,7.98308446371676,-6.48104724356902,1.22626695217702
"BOL",1991,13.0349015761994,15.4497204958505,5754509.26786129,5589235439000,0.677869076892431,0.766511556549327,4,3.53938056054243,3308.5,0.00118656529067891,1578177.8,0.566,18.6332504271535,-57.0723462594536,6.90782502110406,-7.39444115820365,0.829813664596273
"BOL",2001,11.5142825972191,12.5268355548319,6492295.0023982,9629624773000,0.501473429245547,0.618029253393744,4,3.08943153857521,10191.1,0.00251824853591638,2824736.2,0.698,18.8652556974083,-105.009861701859,6.86353936317516,-5.59563058416584,0.504895960832313
"BIH",2001,6.21251840218542,5.74734209813833,14135966.1438024,3908925591000,0.199351667853907,0.149595014792547,3,1.93600572797353,27961.7,0.0251830070068628,155447.6,0.14,6.21108640066145,-19.5405863539782,4.63763818558565,-6.58009174587576,0.504895960832313
"BWA",1961,2.90559381144557,1.13372966078327,1665340.8279357,21327988000,0.41766826728746,0.0124066141772216,2,1.13859241049485,1410,0.00351972041937094,0,0,10.6264006952832,-55.4727486782874,1.65217848698827,-3.66276579366481,0.526492851135408
"BWA",1971,2.70867008313055,1.40691609668349,1961383.53505868,86482630000,0.306399232044779,0.000617636871976135,2,1.04608171004073,1016.1,0.00252572706935123,804.6,0.002,10.4025701877364,-53.0341193625116,1.92236124905785,-5.01545044470074,0.814760147601476
"BWA",1981,3.10631124154664,1.36431240306813,1498480.31292332,35492140000,0.553054569592191,0,2,1.1767081315635,365.5,0.000892769907181241,4094,0.01,10.7990170131984,-36.9987465170813,1.57549632901811,-4.5310259371388,1.22626695217702
"BWA",1991,1.15627114069454,1.39377345545257,1016590.15801773,42739548000,0.199118758891252,0.0285694728530396,2,1.06268989847184,2227,0.00714927768860353,2803.5,0.009,9.96190487043632,-35.5429883112139,1.48140149994918,-4.8376460503964,0.829813664596273
"BWA",2001,4.45628372260419,1.68008035272188,738461.558342522,36887652000,-2.22044604925031e-16,0,1,1,12556.6666666667,0.0532400537064518,2358.5,0.01,9.32426376588976,-37.1758223809127,1.45019427868494,-5.56562714503984,0.504895960832313
"BRA",1961,25.1378671344611,17.3925098856592,4427922.38512558,63466233965000,0.625933254111336,0.530426370983804,4,2.62987787465301,105364.7,0.00311584229857049,12241319.6,0.362,21.5992346977293,-71.4802404968062,11.3831954213809,-11.6280198513204,0.526492851135408
"BRA",1971,11.1963153282894,8.3030145879794,4680386.39561097,116863790545000,0.572530836154252,0.295402245647827,4,3.51294219830583,541803.9,0.0115283506614247,25848636.44,0.55,21.6947065742871,-73.8069074326294,12.1919874765374,-23.9499425955752,0.814760147601476
"BRA",1981,17.2209250036759,10.4060581845829,5827359.80213367,175998213737000,0.453352145348109,0.483308223326273,4,3.50232704813501,787802.1,0.0131418033315624,55690085.4803,0.929,21.7898501804721,-124.547704883662,12.0884301863417,-13.4306320172346,1.22626695217702
"BRA",1991,21.4601347815885,15.2848745833438,7854262.41819164,230329117581000,0.683474703281343,0.522970396551229,4,3.14265005396724,1268177,0.0240167298248804,58137093.9,1.101,22.0291032370509,-92.4702356017918,11.8151380414723,-15.4222527313728,0.829813664596273
"BRA",2001,11.9907585942103,14.3483597330568,10149129.3348048,390144883138000,0.375606348573571,0.473347634070938,4,2.91865698171192,2448887.365,0.0412201206025922,100165260,1.686,22.3690642652468,-104.545515208458,12.0869422354388,-15.4820144422025,0.504895960832313
"BGR",1961,10.5600482619781,10.8472840402931,8828242.34032145,15374226855000,0.453823804520135,0.611061472723029,4,1.99377507953683,236611.6,0.0519078603865476,71127713.2,15.604,8.44176727692793,-22.4778267213033,3.15414460224502,-7.47462400665992,0.526492851135408
"BGR",1971,15.4974767990643,10.5085925955518,12556770.5443534,20795353094000,0.685061622159865,0.376064968004823,4,2.30968780602415,367085.2,0.0839666041447459,80336196.8,18.376,7.96461877034438,-24.8088099210988,3.36679187322886,-9.07977532530359,0.814760147601476
"BGR",1981,7.33223437150909,6.2538280199526,13717991.5288079,23505305542000,0.529281791519465,0.262148685044175,4,2.19030161927003,502560,0.121297547789148,82341956.8,19.874,8.0525502290604,-29.8151435267599,2.73169838942798,-8.65570587635236,1.22626695217702
"BGR",1991,5.68960006109379,5.34263535182884,9891720.1006442,16432717803000,0.486074654931388,0.278338268102955,4,1.94662831437429,175257.6,0.0421565920188584,59328828.3,14.271,8.05831069579152,-17.5189009250539,2.95337199465895,-6.6134424418757,0.829813664596273
"BGR",2001,6.03237813943393,5.0583765247445,11801676.4340511,17216587375000,0.417910289161502,0.320214342692896,4,1.74871578507335,231109.2,0.0675007885974648,13815033,4.035,8.24257850368877,-21.4421283324795,3.30584114412968,-4.83661132194426,0.504895960832313
"BFA",1961,7.71917191468458,4.31061943711906,2271491.74602859,447873304000,0.4458940322956,0.28118208477127,2,1.67598513421905,66.6,3.04763648011715e-05,69929.6,0.032,18.9094470349214,-104.17508011086,5.58997539190973,-13.310224532012,0.526492851135408
"BFA",1971,10.2652091316348,9.63023895272134,2752259.90211357,388250060000,0.499964652563342,0.358396632482637,2,1.79133435729691,1299.8,0.000513572247026749,230311.9,0.091,19.9007588740086,-90.1762282469991,5.16738019685936,-16.8698824959876,0.814760147601476
"BFA",1981,5.30220061865396,4.68963732672581,3405661.68161236,664841476000,0.412942486477739,0.105576405082295,2,1.47111549337318,5977.7,0.00188934542811088,487240.6,0.154,20.7641463178732,-79.5605541437145,4.97752410492619,-11.9450193725497,1.22626695217702
"BFA",1991,9.55533914467712,7.81220331627882,5457210.28119092,1443041670000,0.736846995102523,0.429147368765104,3,1.56639420067554,13002.8,0.00355598096592463,917806.6,0.251,19.9294214738791,-99.4142481549445,5.45331618740131,-8.90355549019702,0.829813664596273
"BFA",2001,6.84879794756494,5.05289993034489,5647592.54089966,3135202323000,0.360075061233536,0.0953816010492601,3,1.50805612595814,24775,0.00478189538699093,1751178,0.338,21.455320285489,-132.860785090492,5.77088333191239,-8.89819289052105,0.504895960832313
"BDI",1961,25.8457683477195,33.476378968859,3560166.14709449,424499758000,0.565368779063252,0.666036729222173,4,1.49222913814233,95.1,9.24467774861476e-05,863079.3,0.839,10.8421915926743,-80.321215364703,5.90446719903065,-17.8873625721046,0.526492851135408
"BDI",1971,14.1111092611504,13.3505373570369,3975140.22235483,516613318000,0.676982444566221,0.289336048099983,4,1.43702581349136,491.1,0.000399365698950964,843574.2,0.686,10.4320004928571,-62.4187617583225,5.41336745490115,-15.2633471747476,0.814760147601476
"BDI",1981,40.2153424687528,28.1255900308747,4402954.42260174,6.52435e+11,0.719311679631768,0.455879302252074,4,1.59826476356026,1040.3,0.000821073401736385,881832,0.696,10.4621743846813,-60.707892197138,5.3415234332611,-12.7553969786495,1.22626695217702
"BDI",1991,24.6342786148557,11.9847473555465,4759089.46980679,675629960000,0.681643926628578,0.409349593800353,4,1.8612324982051,1287.8,0.00098530986993114,1216817,0.931,10.5708914056984,-31.039791900015,4.90861112808344,-17.5300196923038,0.829813664596273
"BDI",2001,72.5100182065721,33.9778096542222,4397626.98414062,661476945000,0.569413181447679,0.287657201627852,4,2.0885216820385,1010.8,0.000760629091730002,1674414,1.26,10.3347152834757,-48.3100624270379,4.7646006120092,-10.3645285125818,0.504895960832313
"KHM",1961,10.4434939090587,7.22879279442682,3428964.11550753,8053380835000,0.329302353661913,0.0596850637702154,3,1.23844653123592,1721.5,0.000578772189349112,7010660.8,2.357,14.4718566031991,-107.33291550692,7.62287098576085,-7.29831395202596,0.526492851135408
"KHM",1971,9.28882524610672,2.32836802911106,3275097.35232464,3879147500000,0.778578226714063,0.011906024751013,3,1.29450937700288,1242.1,0.000636974358974359,7573800,3.884,12.6092201260419,-117.443950059403,6.29716595169379,-7.4947458922798,0.814760147601476
"KHM",1981,34.1975159309771,6.90078334194622,3643517.49179579,5.859883e+12,0.580908595009515,0.140892718949079,3,1.1917529190947,2150,0.000775893179357633,15068698,5.438,15.2030084542772,-156.165661033593,6.25266838435679,-5.157497945009,1.22626695217702
"KHM",1991,16.55166579206,11.1866428248084,4695161.07026385,9050079276000,0.517973550914954,0.242511323407592,3,1.19537458183984,6202,0.00162075994355302,22515714.4,5.884,14.6138372321394,-83.0222638784228,6.22974631650148,-3.76271556185066,0.829813664596273
"KHM",2001,21.2158017715681,15.4983137967806,6967783.5246973,18359648910000,0.568141125754135,0.443916703711974,3,1.35854545450991,10111.3,0.00261808342611533,24169021.8,6.258,14.1293795347873,-73.4865756203614,6.51227943039056,-5.20747791827197,0.504895960832313
"CMR",1961,20.5845787098153,13.5329535866991,2831398.75205381,1285009040000,0.574986728429739,0.324216667778698,2,1.13837725858236,5645.9,0.000979204967220507,294055.8,0.051,18.8925668809918,-138.602305744347,10.2398526224191,-19.8589241290162,0.526492851135408
"CMR",1971,7.84359308790587,6.84675625697614,3230024.6613815,1759835488000,0.581993278160901,0.224628539046807,2,1.18384088869578,10577.7,0.00163678143133462,788425,0.122,19.2095963066351,-111.670686013003,9.85150164191017,-20.5569872896944,0.814760147601476
"CMR",1981,7.19989945477725,9.90464399992302,6059738.04470305,1632084984000,0.539154176999849,0.447744602482501,4,1.35110847480454,20546.5,0.00288129294629084,1547427,0.217,19.0531073850588,-87.4105704239437,9.2532971782716,-16.3236599994471,1.22626695217702
"CMR",1991,5.37366339748262,13.0070371312062,6410070.81165423,2458407792000,0.218838362924959,0.255952713363316,4,1.29903859811895,15687.2,0.00219125576197793,1918612,0.268,19.0915710556887,-93.0724789943063,9.27286233754566,-20.1229464456631,0.829813664596273
"CMR",2001,13.1931129917902,19.78655190462,6990887.35625767,4438055744000,0.457338545870272,0.131339788367359,4,1.46573988971737,24300.8,0.00334698712209903,2134587,0.294,19.1813136238642,-88.0360837659395,8.46870460379992,-10.8622326453914,0.504895960832313
"CAN",1961,6.28345330831638,4.04889020812637,5451341.4872408,59824185206000,0.653368170516279,0.11092240696217,3,1.21267892753042,216137.4,0.00570313473006491,30015216,0.792,3.84104268784569,-7.09384731441715,3.82004089104375,-12.1852609636939,0.526492851135408
"CAN",1971,11.8494003808115,8.91949023386349,6854444.32585434,73984533905000,0.426285776533138,0.327498632875224,3,1.39772222391787,632428.7,0.0160678389758269,42626782.80075,1.083,3.81236829403502,-6.63686967088023,4.00698726828894,-15.9035495390431,0.814760147601476
"CAN",1981,7.58446535243179,6.8289939601118,7457113.20207295,111104671552000,0.222417673267446,0.157273713213698,3,1.46811240602969,1169662,0.0283039880383078,62690008.6164,1.517,4.2045384522661,-4.57269943141879,3.91711542572932,-20.5314476830711,1.22626695217702
"CAN",1991,19.2433438128274,13.9650217243598,9035861.8342623,123235649800000,0.259640700046395,0.514141827530069,3,1.65216919178542,1520473,0.036845148518961,66356648.9016,1.608,4.28509328695766,-4.69829438450666,4.09538957083171,-13.1372487206837,0.829813664596273
"CAN",2001,17.9720553204081,13.8167188568048,10424220.0894097,123208732100000,0.264662083293919,0.618211029472099,3,1.90092081842928,1746527.6,0.0441582971552174,71034522.87968,1.796,4.24069266175155,-7.47544178427988,3.96567593611747,-8.58637793640609,0.504895960832313
"CAF",1971,7.91485805088807,16.8230620831798,1735500.91094957,176964944000,0.821756182890953,0.690198851044732,2,1.46526152986183,1083.7,0.000572931535818134,0,0,15.438662718304,-108.06060248634,7.21113745602795,-19.9805282725766,0.814760147601476
"CAF",1981,4.03932512337782,4.57247347399487,2834295.47095722,237067780000,0.679480571776357,0.263459006159289,2,1.40980639962268,917.7,0.000461921779835909,1986.7,0.001,15.4890220674218,-83.9743179527576,7.01862938860667,-27.9374716169904,1.22626695217702
"CAF",1991,19.2859150956164,19.5883270279161,3337532.21650118,305181132000,0.240220998776825,0.0594491296530267,2,1.38466058208216,370,0.00018312298935907,36369,0.018,15.5630567207702,-66.1772166350888,7.13109558179356,-13.3892154926181,0.829813664596273
"CAF",2001,4.82823741316444,33.5997706929616,3707374.71905794,566849684000,0.182109097499127,0.34739516113353,2,1.47643547964863,169.678,8.47838904711937e-05,40026,0.02,15.5260131496972,-113.228023220016,6.75977787473125,-16.1437890956246,0.504895960832313
"TCD",1961,11.3592249646807,5.45993044807169,3404174.88437738,156973720000,0.922935511246884,0.461505246524314,3,2.16434812454086,462.5,0.00015948275862069,43500,0.015,21.4668457594141,-76.6576214517361,5.56837967810023,-13.9448069586501,0.526492851135408
"TCD",1971,5.17281858788462,4.40090207186804,3010962.75395948,177716140000,0.392693050385182,0.161414832008549,3,1.96272506237571,2243.9,0.000741050198150594,60560,0.02,21.6058607544995,-88.1851646181285,5.01466117563585,-10.7339479356957,0.814760147601476
"TCD",1981,3.08932783629764,2.5991004539163,3301540.40982607,216060138000,0.223410229424077,0.365724317666126,3,2.23224558818335,2280.6,0.000713914540616685,95835,0.03,21.6959054026097,-73.1501664786265,4.50863281815424,-6.34184352130402,1.22626695217702
"TCD",1991,4.76211697833158,3.37188490565608,3850360.07954909,615519086000,0.579108072827343,0.433579589775291,3,2.06955590544182,5895.5,0.0016873211219233,146748,0.042,21.8040398712119,-80.2229735097548,5.09858961761236,-11.2003236854606,0.829813664596273
"TCD",2001,9.31380027649832,8.06510555050053,3269208.30343575,957674828000,0.619493785669739,0.418024591634709,2,1.92512090467507,11000,0.0027981277981278,235872,0.06,23.0495724965039,-70.7952406202108,5.15556956518258,-8.78161628897735,0.504895960832313
"CHL",1961,14.5054123939897,12.636551194715,5818421.68073278,4980494452000,0.512828037178614,0.388340495703834,4,1.60074423405711,30266.6,0.00769046651082427,31063690.8,7.893,10.4973961469742,-30.665505430053,10.1490814223874,-5.85578748603154,0.526492851135408
"CHL",1971,8.39371549535569,6.78126049799172,6412465.78816109,4835992804000,0.704736581413352,0.366514906183928,4,1.75524810102892,48824.7,0.0115152594339623,31956880,7.537,10.6557967707812,-29.536850946622,10.1326919257868,-6.46500641828789,0.814760147601476
"CHL",1981,16.3738634380876,9.32397156611556,10501486.2606885,7060217484000,0.515121283331683,0.528335674200475,3,1.94762827860141,110359.2,0.0311370933611715,26018706.3,7.341,10.7312208208449,-30.635464340058,8.528774358071,-7.25653303173303,1.22626695217702
"CHL",1991,17.4466903406034,10.6783154768301,15713468.2493129,8192098410000,0.609301805495594,0.454499613381266,3,1.96383990225886,206739.6,0.085067522528083,17503020.6,7.202,10.7077735317678,-43.2697409243112,9.3687241429788,-4.6201867837372,0.829813664596273
"CHL",2001,22.6720999180473,8.65597215943306,20524521.3284518,9937035548000,0.769225264889898,0.287356335933601,3,2.10161860968027,291974.9,0.155778103825428,13195072,7.04,10.8029344414347,-29.4863052893578,9.31814998325779,-5.51145429675651,0.504895960832313
"CHN",1961,19.3804841006473,17.0887179905038,5503492.33978047,439001383800000,0.399503435189945,0.301609937888551,4,3.6533209458222,1818900,0.0174742339351179,1332357120,12.8,13.7438276203111,-39.3164319545762,7.42405768683823,-14.004516618718,0.526492851135408
"CHN",1971,27.4718257266549,28.4619704345892,7948091.9475555,710981947553000,0.481624907019502,0.376660362504909,4,3.52245123932767,6442910,0.0637861357516236,1187349040,11.755,13.5799904122269,-41.4241618371075,7.37887456601046,-15.6267867203551,0.814760147601476
"CHN",1981,22.4039399679815,22.0541957417098,11782516.888236,1059167973205000,0.269673210012364,0.383255342012789,4,3.59170557089007,15385010,0.127096638818601,1268237706.9,10.477,13.9073370836519,-44.3984275806196,7.37331331970162,-14.651345608941,1.22626695217702
"CHN",1991,34.3117570148145,21.1145776625778,14415611.1891676,1331067290638000,0.511913115387011,0.473877423612952,4,3.64319355670546,21863720,0.166557627818466,1316094973.2,10.026,14.3010004825041,-31.1970871766825,7.60724358935545,-14.0720563423054,0.829813664596273
"CHN",2001,65.4642704562234,34.4117613728271,15844582.7098855,1417251828580000,0.607691120192337,0.329099014049345,4,3.71482187943907,26931859.207,0.217044944922502,1490748179.5,12.014,14.4834599077279,-59.3183834199364,7.38120557565721,-14.813248862478,0.504895960832313
"COL",1961,12.7532038661135,22.8496132549781,4584465.35051357,5382534524000,0.554760100968287,0.673425129290633,4,2.55271718318603,46022.6,0.00919238605041345,2818715.8,0.563,22.7459445479613,-112.92357651215,15.0595935940606,-20.7616219357174,0.526492851135408
"COL",1971,21.4816533369354,15.4406312447125,7036651.47463293,7561525860000,0.411703158542572,0.559792099000698,4,2.63087627069985,126959.1,0.024784113536095,3626800.8,0.708,22.5714890624844,-66.5869090967224,15.3462290197281,-15.3620314218276,0.814760147601476
"COL",1981,29.02088961279,10.1605810225202,7789366.60233042,9122439452000,0.588691501322497,0.20136481840949,4,2.66755466167984,212667.8,0.0408081897378823,5722117.2,1.098,22.4486187743145,-79.6650370376738,15.617260954371,-17.964741087227,1.22626695217702
"COL",1991,29.4993734977487,12.2913465996274,8345725.08668682,9389481515000,0.92667482293977,0.36848545040626,4,2.49331901526245,273250,0.0602243674512915,8566233.6,1.888,22.4553228668177,-69.0857199264926,14.9289482006013,-8.4154730128641,0.829813664596273
"COL",2001,21.8642823306662,12.1094808911074,10773666.0844578,11974777009000,0.67426037160371,0.274170133329005,4,2.38789543820137,452194.9,0.125441393907618,8143310.97,2.259,22.0495122153051,-116.401470324905,15.2222574506341,-11.0257372690266,0.504895960832313
"COG",1961,6.11068413124495,3.74286665701544,3013334.26976171,29731600000,0.578399017407772,0.205863143839373,2,1.86581589777247,1053.8,0.00194105728495119,5429,0.01,12.2550608109888,-149.11734310965,6.92448150976293,-16.5337890759743,0.526492851135408
"COG",1971,5.93651518496143,3.55276838131836,2379949.75226363,53619116000,0.321115553521131,0.253828396099019,2,1.61754846316664,1018.6,0.00186147660818713,9302.4,0.017,11.2142139801128,-87.7671788051934,5.84656221462695,-14.7639651618987,0.814760147601476
"COG",1981,7.12251061091968,2.80824870396232,2674363.34022901,54154664000,0.246788773081353,0.159782166777574,2,1.32480761430213,550.2,0.00100364830353885,10964,0.02,11.2516387441914,-114.444340990256,5.93524502333127,-13.8180505464985,1.22626695217702
"COG",1991,20.0554323926884,5.61514456075037,2460908.1417857,27756536000,0.837059578096308,0.304793134894221,2,1.54492212056213,1530,0.00288897280966767,10592,0.02,11.3948118365225,-70.2576777647915,5.89307699019589,-12.7467866269713,0.829813664596273
"COG",2001,78.6051525897314,18.8820240778745,2714079.2913975,35709056000,0.222315443551875,0.442962802927508,2,1.53214090772657,594.25,0.00108025813488457,11002,0.02,11.648314341313,-140.667271666386,5.65154682146572,-13.9981077549329,0.504895960832313
"CRI",1961,13.290491561244,9.68419130937632,4306183.67943766,479078216000,0.0747046768003219,0.0849024241843042,2,1.99460246567976,20880.2,0.0429633744855967,801900,1.65,18.6287048995911,-74.7819898819922,22.5590154619158,-10.7551263042016,0.526492851135408
"CRI",1971,6.46590408438374,14.033518780851,6138321.52017813,699170208000,0.182156698015732,0.65794351040342,2,1.94172514245328,34151.1,0.068755989530904,893066.6,1.798,18.5694349871111,-52.2207830467815,22.2373535951148,-11.1916465536604,0.814760147601476
"CRI",1981,10.285160118122,8.01898055382085,7377729.11197628,902025168000,0.286454588507339,0.544333349820156,2,1.98215958882251,53237,0.102933101314772,1493673.6,2.888,18.6378811928072,-53.4390597410278,21.9439014433606,-10.1269823279473,1.22626695217702
"CRI",1991,20.0988713259921,10.8470928552047,10378869.7913328,739604148000,0.272412433647986,0.0645918539179687,2,1.74802709736162,76840,0.153067729083665,2316730,4.615,18.2347692288736,-63.7527495542957,20.222470847133,-13.5898272601637,0.829813664596273
"CRI",2001,12.0953634017983,8.83550429564946,9910655.26694889,640547800000,0.561607504302254,0.169087743041224,2,1.45043413852446,65043.865,0.128927383548067,2832263,5.614,18.9824065548911,-87.774321563911,20.0407888289871,-10.9155538567272,0.504895960832313
"CIV",1961,15.9240456913087,11.8598402170833,2644477.69708003,1436307600000,0.367977648961507,0.38084731939632,2,1.99799184308203,3582,0.00118295904887715,184708,0.061,22.1230197092621,-123.602094057806,11.3922146369833,-7.15189301239279,0.526492851135408
"CIV",1971,9.15792329473129,14.6990993702894,2692160.1878571,2.163456e+12,0.316024303648814,0.692539777358302,2,1.9864178796658,12357.9,0.00325207894736842,752400,0.198,22.3602640218375,-104.441684074233,10.4971765065924,-16.3105174881443,0.814760147601476
"CIV",1981,9.36232440272493,16.6365629978284,3044007.64988946,3111452580000,0.373950129950814,0.28152153925392,3,1.99448234573931,9750,0.00188679245283019,1565752.5,0.303,23.0276111160829,-89.1566174958614,10.4214898319082,-10.1222674982488,1.22626695217702
