"Level","Year","meanTemp","sdTemp","meanPrec","sdPrec"
"BIH",1963,9.2261412517836,6.90257775576959,9.7272341191395,8.90273086621047
"BIH",1964,8.98864900270738,6.97465750349878,10.4797158119439,5.91467464949528
"BIH",1965,8.95490947674654,6.83365821912834,9.30805364282976,5.08989666309363
"BIH",1966,9.80725978851122,7.00411241306165,10.3042603781198,9.19107410011193
"BIH",1967,9.46361225078055,6.96970482323643,8.8273056678367,4.43228730167129
"BIH",1968,9.53197215668574,6.94027784659333,9.64322368387169,6.21533044326406
"BIH",1969,9.05006144940516,6.87849111642309,10.8083890552572,9.37979739293993
"BIH",1970,9.218795107265,6.78658988749948,10.4419526943695,5.43692005150863
"BIH",1971,9.27054553843435,6.91834577436237,7.79173427341629,9.51805730593627
"BIH",1972,9.46980012631501,6.82286035621606,9.66389149019775,5.21680914340941
"BIH",1973,8.9566393475747,6.52275212928151,8.29776288151689,4.69669803177507
"BIH",1974,9.39683670392748,6.53030633905472,10.1081172995389,7.02104764497282
"BIH",1975,9.53875344042392,6.48102875061925,8.71494391321738,3.75077106263638
"BIH",1976,8.52991848901351,6.29957657527574,10.315667101452,8.36359642397745
"BIH",1977,9.75490422209078,6.09753332658584,9.62498376837269,5.55658427289062
"BIH",1978,8.5358591132169,6.46963833285401,9.99077039580072,11.183711948576
"BIH",1979,9.60244219749219,6.62947874477138,10.045750481249,12.9348273881421
"BIH",1980,8.40747926534841,6.44294157021692,10.3222126569836,6.17085107051285
"BIH",1981,9.11083671293365,6.41815191998544,9.87217929508193,5.32939308607375
"BIH",1982,9.65232222527561,6.24211820596413,8.33942405508345,6.39600105505055
"BIH",1983,9.52824473271042,6.64050980947797,7.41820396747834,3.88696524031282
"BIH",1984,8.84242124121093,6.49513051292489,10.2884852619069,7.26900043077796
"BIH",1985,8.93492557023414,6.09712200623146,8.60977391920449,5.90804966517551
"BIH",1986,9.22274905704696,6.24450289141603,9.04947481798794,5.47952057779283
"BIH",1987,9.22311969391734,6.3112534141101,9.20802397901157,7.29007851789515
"BIH",1988,9.64528641396054,6.5599383321451,8.11137031675705,6.25889237706662
"BIH",1989,9.7044071128136,6.71539074475928,8.07991864960489,3.14606047356188
"BIH",1990,10.2256528390154,6.56774150441826,7.31276534596048,5.23248087861602
"BIH",1991,8.94155308354571,6.97177522044916,9.81128583014085,3.37612632140401
"BIH",1992,10.3049704495449,6.78989822147871,7.98123917632703,3.16095016525771
"BIH",1993,9.99886959784227,6.36957513276419,8.57983116872694,3.39648919839312
"BIH",1994,11.0392493300729,6.44310387482822,8.26510872762223,3.10228859480099
"BIH",1995,9.72558863880793,6.5601785309651,9.71498197301388,5.64699170560414
"BIH",1996,9.16162385204998,6.35674057102717,10.5115396867716,6.37580795752565
"BIH",1997,9.66495733431204,7.07697938360477,8.40844390085353,2.83516009746779
"BIH",1998,9.91591819828574,6.84319806537468,8.92560751076565,3.86905353762286
"BIH",1999,10.2988835045739,6.90641202540594,9.70178008351014,3.23147524789298
"BIH",2000,10.9312656319747,6.85407396494238,6.96847858636894,5.06894787439186
"BIH",2001,10.2697937075957,7.03603063929576,9.49814875722948,2.33708870221466
"BIH",2002,10.8323915010613,6.94085540390618,8.88853939528908,4.39506408781097
"BIH",2003,10.4675283136416,7.36891331121717,7.01307178762134,4.91579539426441
"BIH",2004,9.87824136889551,6.38691914543794,9.69327475417841,6.47796015277832
"BIH",2005,9.23215947443182,6.70947354234781,9.91107887764023,6.1753112234184
"BIH",2006,10.0103649619352,6.56583050733116,8.84857333518251,4.12857081888503
"BIH",2007,11.0430520371505,6.68886164926677,8.85326363613255,3.52524544668435
"BIH",2008,11.1012804346343,6.82727582411245,8.87647869769829,5.87310156486422
"BIH",2009,11.1686997149187,6.78627570089533,10.012313965442,13.1151040974691
"BIH",2010,10.5326890174521,6.44790728256298,12.6572245993661,15.5616568798365
"BIH",2011,11.0814962808794,6.66971035523087,6.26682387046685,5.35489650229754
"BIH",2012,11.5747139615347,6.78194757042096,8.33798775176983,7.05989167369835
"BIH",2013,11.2429470468183,6.63826559383975,10.210055602928,13.7752255030499
"BIH",2014,11.7304389005045,6.48964891830871,11.6717761710242,6.83506199056508
"BIH",2015,11.214120242146,6.34599533679381,8.75259177884918,5.6128872886983
"BIH",2016,10.9386324184525,6.2673169635874,9.32833490669023,8.27470505345832
"BIH",2017,11.0403057638091,6.51872614416566,9.47587633278291,5.10364210147521
"BLR",1961,6.74766956953504,0.763199648058662,4.30248803219686,0.404976801433521
